filename,width,height,class,xmin,ymin,xmax,ymax
270-normal-58.jpg,720,1280,truk,1,294,41,324
270-normal-59.jpg,720,1280,truk,487,274,539,308
270-normal-59.jpg,720,1280,mobil,404,289,437,311
270-normal-59.jpg,720,1280,truk,338,241,417,268
270-normal-59.jpg,720,1280,mobil,315,289,348,313
270-normal-59.jpg,720,1280,truk,239,289,293,324
270-normal-59.jpg,720,1280,mobil,225,263,268,289
270-normal-59.jpg,720,1280,mobil,186,290,219,321
270-normal-59.jpg,720,1280,truk,111,291,151,322
270-normal-59.jpg,720,1280,mobil,67,299,95,325
270-normal-59.jpg,720,1280,truk,11,298,51,324
270-normal-60.jpg,720,1280,truk,406,219,493,260
270-normal-60.jpg,720,1280,truk,519,255,570,296
270-normal-60.jpg,720,1280,mobil,439,276,476,303
270-normal-60.jpg,720,1280,mobil,346,254,382,278
270-normal-60.jpg,720,1280,mobil,348,282,390,313
270-normal-60.jpg,720,1280,truk,270,280,328,313
270-normal-60.jpg,720,1280,mobil,216,291,251,315
270-normal-60.jpg,720,1280,truk,139,286,187,313
270-normal-60.jpg,720,1280,mobil,95,295,133,320
270-normal-60.jpg,720,1280,truk,39,293,81,324
270-normal-61.jpg,720,1280,truk,68,294,112,322
270-normal-61.jpg,720,1280,mobil,126,286,156,308
270-normal-61.jpg,720,1280,truk,174,277,212,303
270-normal-61.jpg,720,1280,mobil,248,280,281,303
270-normal-61.jpg,720,1280,truk,307,268,367,299
270-normal-61.jpg,720,1280,mobil,385,269,426,295
270-normal-61.jpg,720,1280,mobil,477,259,512,285
270-normal-61.jpg,720,1280,mobil,474,235,516,255
270-normal-61.jpg,720,1280,truk,552,248,604,277
270-normal-61.jpg,720,1280,motor,656,254,681,277
270-normal-61.jpg,720,1280,motor,608,259,630,274
270-normal-61.jpg,720,1280,truk,473,207,560,235
270-normal-62.jpg,720,1280,truk,583,198,668,235
270-normal-62.jpg,720,1280,mobil,661,225,707,247
270-normal-62.jpg,720,1280,truk,624,252,677,276
270-normal-62.jpg,720,1280,mobil,544,259,581,290
270-normal-62.jpg,720,1280,mobil,450,259,496,290
270-normal-62.jpg,720,1280,truk,372,259,429,298
270-normal-62.jpg,720,1280,mobil,304,265,341,293
270-normal-62.jpg,720,1280,truk,233,259,278,294
270-normal-62.jpg,720,1280,mobil,186,271,217,293
270-normal-62.jpg,720,1280,truk,124,272,169,306
270-normal-62.jpg,720,1280,mobil,86,315,107,343
270-normal-62.jpg,720,1280,mobil,69,326,93,350
270-normal-63.jpg,720,1280,mobil,621,271,656,302
270-normal-63.jpg,720,1280,mobil,526,260,564,291
270-normal-63.jpg,720,1280,truk,439,256,500,303
270-normal-63.jpg,720,1280,mobil,374,263,412,289
270-normal-63.jpg,720,1280,truk,300,252,344,281
270-normal-63.jpg,720,1280,mobil,254,263,293,290
270-normal-63.jpg,720,1280,truk,189,264,234,296
270-normal-63.jpg,720,1280,mobil,169,306,187,332
270-normal-63.jpg,720,1280,mobil,154,312,172,338
270-normal-64.jpg,720,1280,mobil,591,263,637,289
270-normal-64.jpg,720,1280,truk,504,255,569,293
270-normal-64.jpg,720,1280,mobil,438,254,473,286
270-normal-64.jpg,720,1280,truk,361,247,412,282
270-normal-64.jpg,720,1280,mobil,325,265,356,289
270-normal-64.jpg,720,1280,truk,250,256,298,293
270-normal-64.jpg,720,1280,mobil,85,232,120,252
270-normal-64.jpg,720,1280,mobil,230,311,252,338
270-normal-64.jpg,720,1280,mobil,252,304,270,332
270-normal-64.jpg,720,1280,motor,180,278,198,296
270-normal-64.jpg,720,1280,motor,139,230,172,251
270-normal-65.jpg,720,1280,mobil,642,238,686,276
270-normal-65.jpg,720,1280,truk,552,235,619,271
270-normal-65.jpg,720,1280,mobil,486,243,521,273
270-normal-65.jpg,720,1280,truk,404,239,455,268
270-normal-65.jpg,720,1280,mobil,369,254,404,280
270-normal-65.jpg,720,1280,truk,293,252,339,287
270-normal-65.jpg,720,1280,mobil,182,232,212,255
270-normal-65.jpg,720,1280,mobil,300,307,321,335
270-normal-65.jpg,720,1280,mobil,319,299,338,330
270-normal-65.jpg,720,1280,motor,237,228,260,246
270-normal-65.jpg,720,1280,motor,155,226,178,243
270-normal-65.jpg,720,1280,truk,42,213,67,229
270-normal-65.jpg,720,1280,mobil,19,264,46,285
270-normal-66.jpg,720,1280,mobil,674,164,720,195
270-normal-66.jpg,720,1280,truk,585,171,650,207
270-normal-66.jpg,720,1280,mobil,522,184,556,203
270-normal-66.jpg,720,1280,truk,442,178,487,207
270-normal-66.jpg,720,1280,mobil,398,199,437,221
270-normal-66.jpg,720,1280,mobil,344,255,376,281
270-normal-66.jpg,720,1280,mobil,376,245,391,273
270-normal-66.jpg,720,1280,motor,320,173,347,191
270-normal-66.jpg,720,1280,mobil,264,174,300,200
270-normal-66.jpg,720,1280,mobil,51,221,86,245
270-normal-67.jpg,720,1280,truk,661,124,720,164
270-normal-67.jpg,720,1280,mobil,593,142,626,165
270-normal-67.jpg,720,1280,truk,503,137,551,163
270-normal-67.jpg,720,1280,mobil,465,154,504,176
270-normal-67.jpg,720,1280,mobil,390,124,429,148
270-normal-67.jpg,720,1280,truk,370,155,425,181
270-normal-67.jpg,720,1280,mobil,457,196,480,232
270-normal-67.jpg,720,1280,mobil,443,207,460,242
270-normal-67.jpg,720,1280,motor,322,121,344,143
270-normal-67.jpg,720,1280,motor,460,122,483,142
270-normal-67.jpg,720,1280,mobil,116,168,150,191
270-normal-67.jpg,720,1280,mobil,78,128,117,151
270-normal-67.jpg,720,1280,mobil,28,122,57,142
270-normal-67.jpg,720,1280,truk,146,109,181,138
270-normal-68.jpg,720,1280,mobil,665,122,702,148
270-normal-68.jpg,720,1280,truk,576,117,621,148
270-normal-68.jpg,720,1280,motor,606,104,630,120
270-normal-68.jpg,720,1280,mobil,530,100,568,119
270-normal-68.jpg,720,1280,mobil,526,137,564,155
270-normal-68.jpg,720,1280,mobil,552,171,576,215
270-normal-68.jpg,720,1280,mobil,533,187,555,225
270-normal-68.jpg,720,1280,mobil,198,98,230,125
270-normal-68.jpg,720,1280,truk,226,86,254,102
270-normal-68.jpg,720,1280,mobil,143,100,168,119
270-normal-68.jpg,720,1280,mobil,89,96,113,115
270-normal-68.jpg,720,1280,mobil,64,113,91,135
270-normal-68.jpg,720,1280,mobil,15,112,43,134
270-normal-68.jpg,720,1280,mobil,195,142,224,161
270-normal-68.jpg,720,1280,motor,156,141,181,156
270-normal-68.jpg,720,1280,motor,431,102,456,117
270-normal-68.jpg,720,1280,mobil,41,473,63,507
270-normal-69.jpg,720,1280,mobil,656,63,700,90
270-normal-69.jpg,720,1280,truk,612,91,665,119
270-normal-69.jpg,720,1280,mobil,570,107,611,128
270-normal-69.jpg,720,1280,mobil,630,147,656,186
270-normal-69.jpg,720,1280,mobil,611,156,634,198
270-normal-69.jpg,720,1280,truk,467,103,525,134
270-normal-69.jpg,720,1280,motor,529,69,555,99
270-normal-69.jpg,720,1280,motor,365,89,389,104
270-normal-69.jpg,720,1280,mobil,298,85,333,108
270-normal-69.jpg,720,1280,truk,285,63,311,85
270-normal-69.jpg,720,1280,mobil,233,84,268,106
270-normal-69.jpg,720,1280,mobil,248,124,280,147
270-normal-69.jpg,720,1280,mobil,178,81,211,104
270-normal-69.jpg,720,1280,mobil,81,96,109,119
270-normal-69.jpg,720,1280,mobil,43,151,67,187
270-normal-69.jpg,720,1280,mobil,98,465,126,509
270-normal-70.jpg,720,1280,mobil,655,109,702,143
270-normal-70.jpg,720,1280,motor,678,76,709,94
270-normal-70.jpg,720,1280,truk,559,104,612,135
270-normal-70.jpg,720,1280,motor,615,133,633,151
270-normal-70.jpg,720,1280,motor,522,81,542,100
270-normal-70.jpg,720,1280,mobil,455,74,489,102
270-normal-70.jpg,720,1280,mobil,391,69,424,94
270-normal-70.jpg,720,1280,truk,389,48,420,72
270-normal-70.jpg,720,1280,mobil,333,63,369,90
270-normal-70.jpg,720,1280,mobil,355,108,385,133
270-normal-70.jpg,720,1280,mobil,146,64,173,87
270-normal-70.jpg,720,1280,mobil,103,68,130,91
270-normal-70.jpg,720,1280,mobil,129,120,154,154
270-normal-70.jpg,720,1280,mobil,165,455,187,485
270-normal-71.jpg,720,1280,mobil,689,76,720,100
270-normal-71.jpg,720,1280,truk,591,77,646,104
270-normal-71.jpg,720,1280,motor,630,58,647,74
270-normal-71.jpg,720,1280,mobil,564,45,603,73
270-normal-71.jpg,720,1280,mobil,503,48,541,73
270-normal-71.jpg,720,1280,mobil,441,48,480,73
270-normal-71.jpg,720,1280,truk,446,25,477,51
270-normal-71.jpg,720,1280,mobil,407,90,442,113
270-normal-71.jpg,720,1280,motor,333,46,361,68
270-normal-71.jpg,720,1280,mobil,148,56,180,80
270-normal-71.jpg,720,1280,mobil,104,65,131,90
270-normal-71.jpg,720,1280,mobil,177,120,202,160
270-normal-71.jpg,720,1280,motor,2,65,21,80
270-normal-71.jpg,720,1280,mobil,225,459,254,491
270-normal-72.jpg,720,1280,truk,667,63,720,100
270-normal-72.jpg,720,1280,mobil,655,32,706,61
270-normal-72.jpg,720,1280,mobil,596,38,642,61
270-normal-72.jpg,720,1280,truk,547,12,578,37
270-normal-72.jpg,720,1280,mobil,512,76,547,108
270-normal-72.jpg,720,1280,motor,444,22,465,39
270-normal-72.jpg,720,1280,mobil,195,33,226,54
270-normal-72.jpg,720,1280,mobil,159,47,193,68
270-normal-72.jpg,720,1280,mobil,263,100,285,138
270-normal-72.jpg,720,1280,motor,3,64,22,82
270-normal-72.jpg,720,1280,mobil,60,130,93,167
270-normal-72.jpg,720,1280,mobil,308,447,333,485
270-normal-73.jpg,720,1280,mobil,600,67,639,87
270-normal-73.jpg,720,1280,truk,644,1,676,26
270-normal-73.jpg,720,1280,motor,554,1,573,17
270-normal-73.jpg,720,1280,motor,560,55,580,72
270-normal-73.jpg,720,1280,mobil,337,81,364,125
270-normal-73.jpg,720,1280,mobil,221,17,246,35
270-normal-73.jpg,720,1280,mobil,194,33,224,50
270-normal-73.jpg,720,1280,mobil,126,120,148,158
270-normal-73.jpg,720,1280,mobil,86,91,113,125
270-normal-73.jpg,720,1280,mobil,7,112,43,146
270-normal-73.jpg,720,1280,mobil,28,81,60,100
270-normal-73.jpg,720,1280,mobil,1,78,22,113
270-normal-73.jpg,720,1280,mobil,1,45,24,71
270-normal-73.jpg,720,1280,motor,39,50,60,69
270-normal-73.jpg,720,1280,mobil,389,447,411,487
270-normal-74.jpg,720,1280,mobil,487,454,509,490
270-normal-74.jpg,720,1280,mobil,450,81,474,124
270-normal-74.jpg,720,1280,mobil,250,86,274,133
270-normal-74.jpg,720,1280,mobil,222,108,247,139
270-normal-74.jpg,720,1280,mobil,269,21,302,46
270-normal-74.jpg,720,1280,mobil,278,4,304,25
270-normal-74.jpg,720,1280,mobil,121,63,148,85
270-normal-74.jpg,720,1280,mobil,86,69,115,90
270-normal-74.jpg,720,1280,mobil,116,98,130,130
270-normal-74.jpg,720,1280,mobil,99,98,120,132
270-normal-74.jpg,720,1280,truk,31,30,99,58
270-normal-74.jpg,720,1280,mobil,1,20,29,37
270-normal-74.jpg,720,1280,motor,103,39,129,61
270-normal-75.jpg,720,1280,mobil,531,66,552,106
270-normal-75.jpg,720,1280,mobil,583,447,603,483
270-normal-75.jpg,720,1280,mobil,319,79,340,124
270-normal-75.jpg,720,1280,mobil,291,99,312,131
270-normal-75.jpg,720,1280,mobil,174,88,192,121
270-normal-75.jpg,720,1280,mobil,161,93,176,122
270-normal-75.jpg,720,1280,mobil,180,57,211,76
270-normal-75.jpg,720,1280,mobil,142,64,173,82
270-normal-75.jpg,720,1280,truk,54,26,114,49
270-normal-75.jpg,720,1280,mobil,1,23,25,39
270-normal-75.jpg,720,1280,mobil,306,12,333,31
270-normal-75.jpg,720,1280,motor,129,39,147,52
270-normal-76.jpg,720,1280,truk,37,34,88,61
270-normal-76.jpg,720,1280,motor,108,38,124,55
270-normal-76.jpg,720,1280,mobil,154,52,183,79
270-normal-76.jpg,720,1280,mobil,199,49,232,69
270-normal-76.jpg,720,1280,mobil,179,88,200,115
270-normal-76.jpg,720,1280,mobil,195,85,216,121
270-normal-76.jpg,720,1280,mobil,320,79,346,121
270-normal-76.jpg,720,1280,mobil,348,56,373,99
270-normal-76.jpg,720,1280,mobil,291,1,326,19
270-normal-76.jpg,720,1280,mobil,570,23,593,64
270-normal-76.jpg,720,1280,mobil,661,410,686,444
270-normal-77.jpg,720,1280,mobil,485,49,513,95
270-normal-77.jpg,720,1280,mobil,455,70,478,109
270-normal-77.jpg,720,1280,mobil,323,59,343,99
270-normal-77.jpg,720,1280,mobil,306,63,325,93
270-normal-77.jpg,720,1280,mobil,276,22,310,52
270-normal-77.jpg,720,1280,mobil,328,24,366,50
270-normal-77.jpg,720,1280,motor,200,7,217,23
270-normal-77.jpg,720,1280,truk,128,1,188,26
270-normal-77.jpg,720,1280,mobil,26,1,51,24
270-normal-78.jpg,720,1280,mobil,513,21,542,65
270-normal-78.jpg,720,1280,mobil,484,46,503,83
270-normal-78.jpg,720,1280,mobil,343,48,360,86
270-normal-78.jpg,720,1280,mobil,326,53,345,86
270-normal-78.jpg,720,1280,mobil,345,11,379,32
270-normal-78.jpg,720,1280,mobil,287,12,322,40
270-normal-78.jpg,720,1280,motor,170,14,187,25
270-normal-78.jpg,720,1280,truk,100,7,156,35
270-normal-79.jpg,720,1280,mobil,610,5,640,53
270-normal-79.jpg,720,1280,mobil,577,31,603,70
270-normal-79.jpg,720,1280,mobil,428,31,447,67
270-normal-79.jpg,720,1280,mobil,412,35,431,70
270-normal-79.jpg,720,1280,mobil,432,1,468,15
270-normal-79.jpg,720,1280,mobil,367,1,400,19
270-normal-79.jpg,720,1280,truk,132,1,200,15
270-normal-79.jpg,720,1280,mobil,1,1,21,27
270-normal-79.jpg,720,1280,motor,210,1,229,14
270-normal-80.jpg,720,1280,mobil,661,21,681,59
270-normal-80.jpg,720,1280,mobil,551,38,573,75
270-normal-80.jpg,720,1280,mobil,535,41,554,75
270-normal-80.jpg,720,1280,mobil,562,1,602,24
270-normal-80.jpg,720,1280,mobil,1,1,53,23
270-normal-81.jpg,720,1280,mobil,567,1,586,38
270-normal-81.jpg,720,1280,mobil,551,1,568,39
270-normal-82.jpg,720,1280,mobil,688,22,720,45
270-normal-82.jpg,720,1280,mobil,612,16,653,48
270-normal-82.jpg,720,1280,mobil,694,76,720,124
270-normal-82.jpg,720,1280,motor,338,45,353,66
270-normal-82.jpg,720,1280,truk,254,37,330,65
270-normal-82.jpg,720,1280,mobil,258,21,294,44
270-normal-82.jpg,720,1280,mobil,39,69,92,93
270-normal-82.jpg,720,1280,mobil,38,51,63,75
270-normal-83.jpg,720,1280,mobil,662,14,704,48
270-normal-83.jpg,720,1280,truk,273,64,342,92
270-normal-83.jpg,720,1280,mobil,235,57,266,80
270-normal-83.jpg,720,1280,mobil,15,98,51,123
270-normal-83.jpg,720,1280,mobil,51,95,109,139
270-normal-84.jpg,720,1280,truk,319,57,384,95
270-normal-84.jpg,720,1280,motor,398,69,416,86
270-normal-84.jpg,720,1280,mobil,242,69,272,94
270-normal-84.jpg,720,1280,mobil,87,99,151,132
270-normal-84.jpg,720,1280,mobil,29,111,66,136
270-normal-85.jpg,720,1280,mobil,32,113,59,138
270-normal-85.jpg,720,1280,mobil,117,85,182,127
270-normal-85.jpg,720,1280,mobil,256,61,288,98
270-normal-85.jpg,720,1280,truk,356,49,431,95
270-normal-85.jpg,720,1280,motor,435,66,465,86
270-normal-86.jpg,720,1280,truk,420,57,494,89
270-normal-86.jpg,720,1280,mobil,297,64,329,89
270-normal-86.jpg,720,1280,mobil,184,80,242,113
270-normal-86.jpg,720,1280,mobil,65,104,88,127
270-normal-87.jpg,720,1280,truk,454,49,540,80
270-normal-87.jpg,720,1280,mobil,316,57,354,77
270-normal-87.jpg,720,1280,mobil,215,73,307,105
270-normal-87.jpg,720,1280,mobil,69,105,106,139
270-normal-87.jpg,720,1280,motor,548,63,576,92
270-normal-88.jpg,720,1280,truk,473,26,554,58
270-normal-88.jpg,720,1280,motor,572,39,590,63
270-normal-88.jpg,720,1280,mobil,322,47,357,76
270-normal-88.jpg,720,1280,mobil,231,60,295,99
270-normal-88.jpg,720,1280,mobil,50,120,82,141
270-normal-89.jpg,720,1280,truk,526,20,610,58
270-normal-89.jpg,720,1280,motor,625,27,648,57
270-normal-89.jpg,720,1280,mobil,366,32,404,66
270-normal-89.jpg,720,1280,mobil,285,54,348,94
270-normal-89.jpg,720,1280,mobil,70,104,103,136
270-normal-89.jpg,720,1280,mobil,1,129,26,164
270-normal-90.jpg,720,1280,mobil,37,33,72,66
270-normal-90.jpg,720,1280,mobil,319,1,347,23
270-normal-110.jpg,720,1280,mobil,170,1,202,21
270-normal-110.jpg,720,1280,mobil,1,35,21,54
270-normal-111.jpg,720,1280,mobil,6,44,28,65
270-normal-111.jpg,720,1280,mobil,162,1,194,24
270-normal-112.jpg,720,1280,mobil,162,13,204,37
270-normal-112.jpg,720,1280,mobil,13,46,45,77
270-normal-113.jpg,720,1280,motor,154,8,178,23
270-normal-113.jpg,720,1280,mobil,68,36,96,61
270-normal-113.jpg,720,1280,mobil,203,11,231,36
270-normal-113.jpg,720,1280,mobil,25,49,50,70
270-normal-114.jpg,720,1280,mobil,183,19,230,41
270-normal-114.jpg,720,1280,mobil,66,50,95,67
270-normal-114.jpg,720,1280,mobil,28,65,50,87
270-normal-114.jpg,720,1280,mobil,285,1,313,21
270-normal-115.jpg,720,1280,mobil,93,48,117,70
270-normal-115.jpg,720,1280,mobil,49,63,78,86
270-normal-115.jpg,720,1280,mobil,209,21,245,45
270-normal-115.jpg,720,1280,mobil,292,1,324,25
270-normal-116.jpg,720,1280,mobil,113,52,139,74
270-normal-116.jpg,720,1280,mobil,72,63,97,82
270-normal-116.jpg,720,1280,mobil,221,23,256,45
270-normal-116.jpg,720,1280,mobil,297,3,328,31
270-normal-117.jpg,720,1280,mobil,256,6,285,28
270-normal-117.jpg,720,1280,mobil,192,31,228,53
270-normal-117.jpg,720,1280,mobil,88,66,113,81
270-normal-117.jpg,720,1280,mobil,47,83,83,102
270-normal-117.jpg,720,1280,truk,1,61,46,90
270-normal-118.jpg,720,1280,truk,143,19,216,35
270-normal-118.jpg,720,1280,mobil,321,7,359,27
270-normal-118.jpg,720,1280,mobil,258,16,285,49
270-normal-118.jpg,720,1280,mobil,149,49,184,63
270-normal-118.jpg,720,1280,mobil,109,62,141,75
270-normal-119.jpg,720,1280,mobil,318,13,351,29
270-normal-119.jpg,720,1280,mobil,258,28,289,48
270-normal-119.jpg,720,1280,mobil,147,53,172,69
270-normal-119.jpg,720,1280,mobil,113,67,145,88
270-normal-119.jpg,720,1280,truk,251,2,326,15
270-normal-120.jpg,720,1280,mobil,331,12,370,35
270-normal-120.jpg,720,1280,mobil,270,35,299,53
270-normal-120.jpg,720,1280,mobil,167,56,195,71
270-normal-120.jpg,720,1280,mobil,137,73,163,92
270-normal-121.jpg,720,1280,mobil,351,13,383,40
270-normal-121.jpg,720,1280,mobil,275,38,306,57
270-normal-121.jpg,720,1280,mobil,185,63,217,82
270-normal-121.jpg,720,1280,mobil,153,82,180,102
270-normal-122.jpg,720,1280,mobil,356,23,391,40
270-normal-122.jpg,720,1280,mobil,284,46,317,63
270-normal-122.jpg,720,1280,mobil,197,70,233,94
270-normal-122.jpg,720,1280,mobil,167,90,195,110
270-normal-122.jpg,720,1280,mobil,1,141,20,158
270-normal-123.jpg,720,1280,mobil,378,28,404,48
270-normal-123.jpg,720,1280,mobil,304,61,334,78
270-normal-123.jpg,720,1280,mobil,224,81,258,107
270-normal-123.jpg,720,1280,mobil,187,99,220,121
270-normal-123.jpg,720,1280,mobil,97,112,137,131
270-normal-124.jpg,720,1280,mobil,380,32,413,58
270-normal-124.jpg,720,1280,mobil,312,66,342,81
270-normal-124.jpg,720,1280,mobil,221,74,249,92
270-normal-124.jpg,720,1280,mobil,200,104,225,128
270-normal-124.jpg,720,1280,mobil,239,91,268,107
270-normal-125.jpg,720,1280,mobil,406,44,431,65
270-normal-125.jpg,720,1280,mobil,357,37,385,60
270-normal-125.jpg,720,1280,mobil,333,77,364,94
270-normal-125.jpg,720,1280,mobil,258,98,285,119
270-normal-125.jpg,720,1280,mobil,215,120,246,142
270-normal-126.jpg,720,1280,mobil,507,3,545,19
270-normal-126.jpg,720,1280,mobil,423,54,458,77
270-normal-126.jpg,720,1280,mobil,350,85,386,111
270-normal-126.jpg,720,1280,mobil,275,111,307,127
270-normal-126.jpg,720,1280,mobil,229,131,264,160
270-normal-126.jpg,720,1280,mobil,83,171,108,191
270-normal-127.jpg,720,1280,mobil,439,70,482,88
270-normal-127.jpg,720,1280,mobil,369,100,398,116
270-normal-127.jpg,720,1280,mobil,298,121,321,149
270-normal-127.jpg,720,1280,mobil,248,150,283,169
270-normal-127.jpg,720,1280,mobil,183,150,215,167
270-normal-128.jpg,720,1280,mobil,449,83,477,106
270-normal-128.jpg,720,1280,mobil,378,110,406,135
270-normal-128.jpg,720,1280,mobil,302,144,333,166
270-normal-128.jpg,720,1280,mobil,252,162,286,183
270-normal-128.jpg,720,1280,mobil,296,124,329,142
270-normal-129.jpg,720,1280,mobil,469,103,496,125
270-normal-129.jpg,720,1280,mobil,391,132,432,157
270-normal-129.jpg,720,1280,mobil,318,154,349,174
270-normal-129.jpg,720,1280,mobil,278,175,306,198
270-normal-129.jpg,720,1280,mobil,439,83,474,110
270-normal-130.jpg,720,1280,mobil,574,38,612,63
270-normal-130.jpg,720,1280,mobil,453,112,489,136
270-normal-130.jpg,720,1280,mobil,391,138,432,169
270-normal-130.jpg,720,1280,mobil,306,163,337,182
270-normal-130.jpg,720,1280,mobil,270,190,302,207
270-normal-131.jpg,720,1280,mobil,451,127,487,150
270-normal-131.jpg,720,1280,mobil,386,152,428,172
270-normal-131.jpg,720,1280,mobil,299,171,327,191
270-normal-131.jpg,720,1280,mobil,273,194,307,219
270-normal-132.jpg,720,1280,mobil,443,141,478,161
270-normal-132.jpg,720,1280,mobil,378,165,418,186
270-normal-132.jpg,720,1280,mobil,283,185,304,206
270-normal-132.jpg,720,1280,mobil,279,215,311,233
270-normal-133.jpg,720,1280,mobil,452,163,482,179
270-normal-133.jpg,720,1280,mobil,390,185,428,206
270-normal-133.jpg,720,1280,mobil,278,206,308,224
270-normal-133.jpg,720,1280,mobil,290,220,319,244
270-normal-134.jpg,720,1280,mobil,446,178,478,198
270-normal-134.jpg,720,1280,mobil,381,200,420,221
270-normal-134.jpg,720,1280,mobil,293,237,324,260
270-normal-134.jpg,720,1280,mobil,260,228,291,248
270-normal-135.jpg,720,1280,mobil,458,196,486,225
270-normal-135.jpg,720,1280,mobil,391,219,429,237
270-normal-135.jpg,720,1280,mobil,304,246,345,265
270-normal-135.jpg,720,1280,mobil,257,245,285,267
270-normal-135.jpg,720,1280,motor,27,298,53,313
270-normal-136.jpg,720,1280,motor,140,274,162,288
270-normal-136.jpg,720,1280,mobil,229,260,258,283
270-normal-136.jpg,720,1280,mobil,308,253,337,271
270-normal-136.jpg,720,1280,mobil,377,225,415,249
270-normal-136.jpg,720,1280,mobil,449,211,482,231
270-normal-137.jpg,720,1280,mobil,465,215,508,236
270-normal-137.jpg,720,1280,mobil,396,231,435,252
270-normal-137.jpg,720,1280,mobil,333,249,366,274
270-normal-137.jpg,720,1280,mobil,237,269,271,294
270-normal-137.jpg,720,1280,motor,291,238,316,256
270-normal-138.jpg,720,1280,motor,452,207,474,221
270-normal-138.jpg,720,1280,mobil,239,273,277,298
270-normal-138.jpg,720,1280,mobil,365,253,396,274
270-normal-138.jpg,720,1280,mobil,415,233,448,256
270-normal-138.jpg,720,1280,mobil,487,216,516,246
270-normal-139.jpg,720,1280,mobil,520,232,550,245
270-normal-139.jpg,720,1280,mobil,456,237,496,270
270-normal-139.jpg,720,1280,mobil,408,253,441,277
270-normal-139.jpg,720,1280,mobil,252,282,291,300
270-normal-139.jpg,720,1280,motor,652,178,673,198
270-normal-139.jpg,720,1280,motor,7,307,21,319
270-normal-140.jpg,720,1280,motor,100,245,129,265
270-normal-140.jpg,720,1280,mobil,248,228,282,250
270-normal-140.jpg,720,1280,mobil,415,194,448,211
270-normal-140.jpg,720,1280,mobil,466,175,500,195
270-normal-140.jpg,720,1280,mobil,523,161,564,190
270-normal-141.jpg,720,1280,mobil,539,124,582,140
270-normal-141.jpg,720,1280,mobil,487,133,524,152
270-normal-141.jpg,720,1280,mobil,433,148,465,170
270-normal-141.jpg,720,1280,mobil,253,192,285,213
270-normal-141.jpg,720,1280,motor,208,179,240,198
270-normal-141.jpg,720,1280,truk,1,232,27,255
270-normal-142.jpg,720,1280,truk,106,177,189,212
270-normal-142.jpg,720,1280,mobil,294,179,335,196
270-normal-142.jpg,720,1280,mobil,494,149,531,177
270-normal-142.jpg,720,1280,mobil,554,140,591,154
270-normal-142.jpg,720,1280,mobil,611,128,656,150
270-normal-142.jpg,720,1280,motor,383,142,412,163
270-normal-142.jpg,720,1280,mobil,39,200,71,223
270-normal-143.jpg,720,1280,mobil,561,123,594,146
270-normal-143.jpg,720,1280,mobil,615,106,648,131
270-normal-143.jpg,720,1280,mobil,683,96,720,116
270-normal-143.jpg,720,1280,mobil,332,152,371,178
270-normal-143.jpg,720,1280,mobil,156,154,196,177
270-normal-143.jpg,720,1280,mobil,19,174,56,200
270-normal-143.jpg,720,1280,motor,568,98,586,108
270-normal-144.jpg,720,1280,motor,241,149,260,160
270-normal-144.jpg,720,1280,mobil,146,156,194,185
270-normal-144.jpg,720,1280,mobil,610,128,657,149
270-normal-144.jpg,720,1280,mobil,669,112,711,140
270-normal-144.jpg,720,1280,mobil,369,152,408,173
270-normal-144.jpg,720,1280,mobil,73,171,112,190
270-normal-144.jpg,720,1280,mobil,308,135,348,160
270-normal-144.jpg,720,1280,truk,396,121,495,148
270-normal-145.jpg,720,1280,truk,582,108,679,136
270-normal-145.jpg,720,1280,mobil,479,125,519,149
270-normal-145.jpg,720,1280,mobil,298,140,335,166
270-normal-145.jpg,720,1280,mobil,216,152,253,179
270-normal-145.jpg,720,1280,mobil,412,153,445,177
270-normal-145.jpg,720,1280,mobil,665,138,707,153
270-normal-145.jpg,720,1280,mobil,11,200,37,223
270-normal-145.jpg,720,1280,motor,360,170,373,187
270-normal-146.jpg,720,1280,motor,406,167,427,181
270-normal-146.jpg,720,1280,mobil,50,190,77,216
270-normal-146.jpg,720,1280,mobil,362,136,398,158
270-normal-146.jpg,720,1280,mobil,456,129,498,149
270-normal-146.jpg,720,1280,mobil,452,156,482,171
270-normal-146.jpg,720,1280,mobil,664,113,714,135
270-normal-147.jpg,720,1280,mobil,498,121,537,142
270-normal-147.jpg,720,1280,mobil,603,107,650,125
270-normal-147.jpg,720,1280,mobil,469,141,511,166
270-normal-147.jpg,720,1280,motor,427,157,453,174
270-normal-147.jpg,720,1280,mobil,69,188,95,207
270-normal-148.jpg,720,1280,mobil,639,87,686,108
270-normal-148.jpg,720,1280,mobil,475,125,516,150
270-normal-148.jpg,720,1280,mobil,70,185,104,206
270-normal-148.jpg,720,1280,motor,146,153,175,177
270-normal-149.jpg,720,1280,motor,268,133,293,146
270-normal-149.jpg,720,1280,mobil,89,170,125,196
270-normal-149.jpg,720,1280,mobil,498,121,544,146
270-normal-150.jpg,720,1280,mobil,500,111,536,135
270-normal-150.jpg,720,1280,mobil,33,157,78,174
270-normal-150.jpg,720,1280,mobil,102,170,131,187
270-normal-151.jpg,720,1280,mobil,514,106,544,125
270-normal-151.jpg,720,1280,mobil,141,138,170,160
270-normal-151.jpg,720,1280,mobil,111,166,133,181
270-normal-151.jpg,720,1280,mobil,33,154,69,175
